giniIndex,percentHsEdu,percentBachelorsEdu,medianHouseholdIncome,ueRate,uninsuredRate,medianAge
0.42269999,94.199997,40.200001,50268,1.6675352,11.4,53.400002
0.3998,96.099998,30.700001,53750,5.1020408,2.2,52.5
0.3154,95.400002,38.299999,66359,2.1008403,2.8,50.900002
0.25310001,98.5,54.5,104000,19.753086,11.4,55.5
0.4382,90.599998,14.3,37938,5.9184813,10.3,47.900002
0.36019999,89.199997,16.5,48750,0,10.6,56.299999
0.41350001,95.800003,18.6,,0,30.1,29.1
0.33880001,92.599998,48.099998,41875,0,16.9,51.799999
0.36539999,96.5,15.8,115208,0,11,28.6
0.46720001,94.900002,25.5,36250,3.75,11,56.299999
0.40419999,93,20.299999,74750,4.3933053,7.6999998,38.799999
0.32190001,100,33.299999,,0,0,63.5
0.2899,100,0,27321,0,29.1,31.1
0.37920001,93.5,21,22250,0,9,63.200001
0.43939999,95.900002,35.900002,51250,2.8322439,16.299999,52.299999
0.42129999,97.800003,22.799999,42000,6.060606,22.4,52.700001
0.4066,97,18.5,54808,3.4271727,6.5,46
0.42379999,83.199997,14.7,43750,14.572865,42.799999,43.200001
0.46709999,89.099998,24.4,47969,5.3122787,16.1,35
0.45910001,94.400002,34.599998,54678,2.6381462,9.8999996,40.599998
0.42879999,93.599998,26.4,65768,3.4529369,7.3000002,35.900002
0.45840001,95.699997,46.400002,82631,1.9639745,6.5,42
0.45179999,83.099998,16.6,40820,10.61706,22.4,28.6
0.3849,100,37.5,56042,7.3170733,9.6000004,32.599998
0.48480001,95.199997,22.4,70714,2.3972602,13.5,35.299999
0.55559999,89.400002,12.6,23929,14.977974,30.9,26.799999
0.50989997,100,13,45694,0,0,56.099998
0.42230001,94.300003,16.299999,45370,0,2.4000001,53.5
0.2324,87.099998,20,102792,3.9215686,19,17.5
0.40220001,88.5,15.7,78636,0.85653102,6.5,38.400002
0.57849997,90.800003,11.9,40000,3.3057852,14.7,44.400002
0.41159999,89.199997,19.299999,56765,7.8883495,15.3,40.200001
0.37059999,94.099998,29.4,51818,0,11.5,49.799999
0.3466,98,22.5,75682,13.432836,11.7,61.099998
0.36880001,90.300003,13,38000,16.336634,23.299999,26.9
0.46759999,90,22.700001,56250,0,14.2,48.799999
0.40180001,95.300003,24,60586,3.4198112,5.4000001,41
0.40920001,84.699997,9.6000004,62000,5.109489,13.9,43.200001
0.2007,100,15,45500,0,0,55.599998
0.34020001,98.199997,19.200001,39500,1.0452962,10,49.799999
0.29089999,100,50.799999,133750,8.333333,2.8,51.5
0.45030001,93.900002,23.799999,53125,0.86956519,5.9000001,47.599998
0.4874,100,23.5,57500,0,5.9000001,57.5
0.3802,94.599998,22.799999,52188,0.55248618,11.8,40.299999
0.3777,91.599998,12,57917,2.7874565,15.1,54.900002
0.42789999,92.199997,27.6,34444,0,4.0999999,54.700001
0.41010001,98.400002,19.700001,,0,6.6999998,44.200001
0.31999999,94.400002,34.700001,50417,0,28.700001,50.299999
0.4348,89.900002,19.1,50769,2.8301888,8.3999996,46.200001
0.51910001,79.400002,12.6,24441,14.260564,30.6,27.799999
0.32260001,100,0,,0,12.5,50.799999
0.44909999,100,16.9,,0,16.9,55.900002
0.60439998,88.599998,25.299999,42083,0,16.5,62.5
0.48840001,93.800003,22.700001,52679,0,8.6000004,45.299999
0.58350003,98,37.400002,74063,0,25.299999,35
0.37819999,91.599998,13.5,46354,5.9040589,24.6,52.799999
0.38060001,96.199997,25.299999,66406,2.9649596,13.6,38.299999
0.4474,94,22.200001,55469,1.9488429,4.5,45
0.44029999,93.099998,19.4,67190,1.9559902,14.5,37
0.4815,90.5,20.5,37125,7.7519379,21.6,39.5
0.48969999,91.400002,23,49821,2.5641026,1.8,47.900002
0.006,100,0,,0,0,45.700001
0.4253,92,21.9,53098,1.7764503,8.3999996,41.099998
0.52670002,80.300003,13.1,46750,0,15.1,60.599998
0.35010001,100,80,,0,9.5,42.700001
0.3865,95.400002,14.7,61563,2.0942409,11,37.400002
0.34169999,93.199997,35.599998,61786,0,23.299999,53.5
0.48789999,96.5,29.1,75000,0,9.3999996,60.099998
0.40290001,94.099998,20.200001,53536,3.2951288,14.7,51.400002
0.39210001,95.699997,16.299999,49375,0,3.0999999,30.1
0.29769999,100,40,33125,0,0,32.799999
0.28749999,98.800003,23.9,85833,4.7031612,2.4000001,42.5
0.49399999,92.800003,18.799999,41736,4.0540543,14.5,51.900002
0.47710001,91.400002,8,33667,0,1.8,51.5
0.45739999,81.900002,19.5,51842,0.41322315,8.6000004,42.200001
0.3951,92.5,19.6,60354,1.0905854,8.8000002,41.5
0.4149,94,7.5,52500,0,15.5,42.099998
0.1706,100,12.5,,0,21.4,48.5
0.54860002,95.5,51.5,61250,0.83333331,7.3000002,34.400002
0.50580001,92.699997,13.8,46125,0,16.1,51.200001
0.37599999,92.800003,40.599998,,0,2.5,46.5
0.4165,98.199997,14.2,47188,2.2727273,0,41.700001
0.41960001,100,30.200001,34853,0,17.799999,41.700001
0.42919999,96.800003,15.2,46484,0,4.5,46.599998
0.48859999,99,17.5,43750,5.3763442,4.6999998,58.400002
0.41440001,95.300003,22.200001,51600,2.9520295,7.3000002,49.900002
0.36770001,98.300003,45.799999,40417,0,0,46.5
0.38620001,84.199997,22.700001,47132,1.5734266,10.9,49.400002
0.2149,100,0,,0,0,60.5
0.51950002,90.199997,24.5,37724,6.0275469,15.5,36.700001
0.46959999,93.099998,31.6,60746,3.8914027,9,41.599998
0.43790001,92.300003,26.200001,42756,4.7497158,8.8000002,33.700001
0.43020001,89.5,25.9,47625,0.59523809,15.9,49.5
0.60119998,92.5,12.1,19758,0,57.700001,30.1
0.46239999,94.699997,22.9,51250,2.2590361,12.1,43.299999
0.40099999,81.800003,18.6,29427,5.8704453,12.7,38.299999
0.30880001,93.199997,36.900002,62143,0,13.8,54.599998
0.54939997,88.400002,15.4,22767,9.983633,55.299999,31
0.38730001,100,50.400002,,2.0202019,17.1,36.700001
0.42089999,85.599998,6.6999998,41875,0,8.5,54.599998
0.36129999,95.199997,24,73333,0,7.9000001,38.599998
0.48089999,92.800003,30.6,47898,5.1034484,10.9,55.099998
0.4122,93.199997,23.6,41713,1.4692378,10.5,47.700001
0.30649999,96.599998,27.1,63333,0,13.6,60.700001
0.41420001,90.599998,22.1,43854,2.3359289,7.5999999,40.5
0.4849,87.5,21.1,40704,6.134604,22.6,30.700001
0.43000001,98,28.5,47500,1.9138756,5.4000001,50.299999
0.32440001,82.900002,13.5,39688,0,10.4,68.599998
0.44569999,93.900002,30.9,48472,4.8543692,4.9000001,52.700001
0.52640003,97.5,39.299999,32411,10.671937,40.799999,38.700001
0.37040001,94.300003,23.4,59167,1.4238774,11.4,39.900002
0.52020001,99.099998,26.299999,17857,0,10.1,40.299999
0.4127,100,29.799999,,0,23.1,55.200001
0.40939999,95.5,26.299999,42530,2.0151134,14.6,51.700001
0.38440001,92.199997,25.799999,48571,0,4.0999999,47.799999
0.51889998,56.900002,9.1000004,40268,0,14,37.700001
0.45289999,95.300003,31.5,40938,0,15,43.299999
0.60219997,95.699997,28.9,36250,5.9829059,7.8000002,54.400002
0.52289999,83.300003,19.299999,27788,25.684931,33.900002,29.4
0.37819999,97.800003,45.5,47188,0,13.5,49.5
0.30309999,96.099998,37,62500,4.7244096,0.89999998,35.700001
0.43599999,97,32.599998,52031,4.0540543,8.6999998,54.099998
0.4199,93,28.1,35000,0,10.7,41.299999
0.59710002,92.5,6.0999999,27500,2.3255813,28.200001,44.099998
0.47409999,100,14.3,,11.063829,19.200001,26.799999
0.4434,94.099998,29.299999,46646,2.65625,10.1,44.299999
0.3136,85.300003,5.5,30781,10.588235,9,63
0.1743,100,38.099998,,0,0,49.599998
0.5029,93.699997,18.9,30179,10.416667,7.1999998,54.5
0.3865,96.800003,59.700001,55441,0,4,69.400002
0.41209999,80.400002,27.5,50313,4.0650406,27.200001,50.799999
0.25409999,68.199997,18.200001,33750,0,12,62.5
0.31580001,96.5,17.5,50625,0,22.200001,60.799999
0.52590001,93.099998,21.799999,53750,0,11.4,46.599998
0.4012,89.699997,18.799999,56563,1.1869437,5.6999998,35
0.42969999,96.599998,8.5,45000,0,3.4000001,44.599998
0.40290001,98.599998,36.799999,47500,1.1904762,3.7,54.099998
0.35370001,82.699997,22.299999,48472,2.7777777,9.1000004,45.700001
0.48410001,84.699997,14.5,45391,1.1772853,12,40.5
0.33539999,100,12.5,46458,2.5316455,27.1,44.900002
0.3847,96,29.4,48984,1.369863,9.8000002,50.5
0.2357,77.199997,13.5,68854,1.6064258,7.0999999,32.200001
0.3994,73,17.9,73393,0.92307693,7.5999999,49.099998
0.48069999,89.900002,25.6,68036,5.944056,10.1,49.099998
0.2221,89.900002,21.200001,98333,0,6.4000001,60.400002
0.36129999,93.599998,15.8,63929,1.2931035,7.9000001,58.599998
0.44999999,91.699997,19.1,47016,4.1036716,14.4,38
0.3617,89.400002,18.799999,55417,5.7996483,12.2,45.599998
0.35769999,96.599998,36.599998,64375,2,9.5,50.299999
0.43959999,91.300003,25.200001,45668,5.6494446,7.3000002,35.5
0.42699999,96.400002,29.299999,42632,3.0794165,11,40.900002
0.50629997,82.5,12.3,30449,13.943542,31.4,25.5
0.5848,74.800003,15.4,44286,2.4417315,10.9,50.5
0.42109999,89.099998,20.1,39000,6.818182,14.6,46.400002
0.44859999,82.5,13.2,39375,22.554348,28.200001,28.5
0.4639,81.099998,24.5,33889,0,20.4,38
0.465,86.400002,24.5,32930,22.322231,24.9,28.200001
0.4452,93,15.8,27734,32.439026,32.599998,25.4
0.3398,93,21.4,50000,0,2,45.599998
0.287,95.699997,24.6,41250,0,14.9,51.599998
0.42640001,85.699997,36.5,31731,0,22.1,17.4
0.4621,92.400002,21.200001,62692,0,5.1999998,38.900002
0.3371,89.400002,23.200001,49583,6.1224489,1,33.099998
0.35260001,91.400002,0,25625,9.7560978,17.5,40.299999
0.178,100,0,49167,0,0,39.299999
0.43470001,89.900002,19.5,43313,7.6027927,13.3,48.799999
0.3312,98.599998,27.9,60694,4.2944784,5.0999999,56.799999
0.4914,94.300003,26.4,32143,4.3956046,5.5,45.299999
0.4161,92.800003,27.9,37708,7.3684211,34.700001,28.5
0.3978,100,60,,0,66.699997,39.799999
0.48730001,92.699997,14.5,11771,30.434782,14.9,61.5
0.2376,100,13.2,59375,0,16.4,37.799999
0.4434,95.099998,45.200001,54936,3.1414237,6.8000002,41.599998
0.3651,95.5,33.099998,69667,2.9346704,7,40.599998
0.3944,94.5,31.299999,38438,4.5871558,19,43.599998
0.4131,91,17.700001,48333,13.09656,17.9,49.200001
0.31959999,93.400002,36.5,68393,0,13.2,53.299999
0.3779,96.199997,45.400002,89755,4.2003856,4.8000002,44.099998
0.33700001,96.099998,25.200001,61086,4.5340052,8.1999998,35.700001
,,,,,,22.1
0.43020001,94.699997,28.700001,68750,11.764706,14.5,44.5
0.4109,91.099998,16.200001,36250,2.5943396,18,53.700001
0.26010001,100,53.700001,53214,5.2631578,14.7,56.200001
0.21439999,100,25.700001,43625,0,28.6,56.400002
0.65060002,81.699997,9.8000002,39333,0,38.700001,55.700001
0.40689999,95.599998,29.299999,52201,3.9317124,7.1999998,46
0.37369999,91.699997,19.299999,38864,4.3137255,11.5,42.700001
0.28799999,97,36.299999,,30.232557,14.7,59
0.36219999,98.5,22.1,56250,1.9455253,10.6,55.799999
0.48469999,91.300003,25.700001,39664,5.9763808,9.5,39.299999
0.2308,100,28.6,83125,0,0,57.700001
0.4693,86.699997,25.1,46250,2.9585798,11.8,55.5
0.47400001,90.199997,17.9,41814,2.9031472,9.1999998,49
0.35159999,90.099998,16.4,38182,2.4590163,3.2,44.400002
0.3987,95,33.799999,66028,3.2551725,10.6,34.099998
0.52340001,98.099998,60.5,53649,5.9797745,7.1999998,31
0.3998,94.199997,55.599998,83837,4.5454545,10.5,33.299999
0.44749999,98.199997,51.799999,60578,3.2236204,7.8000002,32
0.57969999,100,54.799999,,39.622643,0,70.5
0.4445,89.900002,28.5,61500,4.942966,13.8,46.200001
0.42570001,89.400002,18,44011,1.0726475,9.1000004,43.599998
0.4016,100,28.299999,46563,0,4.8000002,63
0.50400001,94.5,34.299999,43323,4.7505937,8,39.799999
0.40599999,98.900002,22.9,54125,1.9607843,12.6,48.5
0.4668,88.099998,22.5,55833,1.9512196,9.8999996,48.900002
0.4014,92.800003,34.400002,50417,4.6153846,13.7,55.099998
0.4373,97.400002,46.400002,60972,3.0172415,10.6,41
0.35350001,98.699997,26.6,38500,5.2631578,11.8,40.5
0.42289999,95.400002,38.799999,56667,0,5,61.5
0.2798,73.599998,22.4,68750,0,50.200001,23.4
0.40619999,91.900002,17.799999,38182,0,20.6,49
0.33489999,97.5,30.4,48393,2.8985507,18.9,48.599998
0.47279999,90.199997,13.4,33500,11.666667,26.200001,51.400002
0.55070001,92.599998,18.700001,29554,0,40.400002,61.400002
0.40490001,93,31.1,62099,3.3285782,13.1,41.5
0.32269999,90.199997,21.6,44375,0,15.2,59.799999
0.4183,84.699997,30.6,,0,9,57.799999
0.42109999,98.900002,37.900002,52000,3.9215686,11.4,60.900002
0.36390001,100,24,45000,0,13.2,58.400002
0.495,97.599998,31.200001,48393,4.8780489,10.8,56.5
0.4165,93.099998,28.700001,50341,3.17662,11.5,53.599998
0.35730001,94.400002,34.700001,50521,2.9411764,8.1000004,45.700001
0.45770001,100,21.700001,31607,0,6,51.099998
0.40439999,92.900002,26.799999,58224,2.9571218,12.7,39.099998
0.5086,96.800003,24.6,51319,1.9354838,9.3999996,44.400002
0.5201,89.400002,29.6,32188,1.8691589,9.6999998,60.099998
,79.300003,7.0999999,,,,37.900002
0.44100001,93,33.599998,35132,6.734694,21,46.599998
0.3872,95.099998,24.5,49435,2.7559056,10.2,55
0.33329999,92.900002,22,50313,0,10.4,50.400002
0.3418,96.400002,24.200001,60875,3.9106145,15.2,56.299999
0.45050001,90.800003,32.900002,48646,0,17.1,62.799999
0.49070001,95.199997,45.599998,36606,7.3768415,7.8000002,29.5
0.50580001,93.800003,46.299999,41039,6.8809195,12.5,35.599998
0.40270001,97.599998,54.700001,68183,3.5706673,6.3000002,38
0.5201,95.099998,39.799999,60094,5.942029,11.5,43.799999
0.4619,94.400002,33,56084,4.9694047,11.2,35.400002
0.40169999,92,23.4,47670,5.4992766,13.8,51.900002
0.46039999,91.300003,25.299999,44844,15.479115,19.4,37.099998
0.38749999,93.599998,30.1,53667,9.9044313,14.4,40
0.3567,91.199997,29.200001,53214,5.2249637,19,34.799999
0.47819999,86.5,23.5,49779,6.8333335,12.9,44.299999
0.53869998,97.099998,41.900002,46250,4.6391754,3.5,59.400002
0.39649999,86.699997,19.4,34583,0,16.799999,59.400002
0.42719999,87.800003,27.5,55517,10.064812,9.8000002,48.200001
0.442,87.400002,20.200001,37316,10.687023,15.4,57.099998
0.50639999,72,17.299999,,0,0,54.700001
0.48210001,86.300003,22.4,26944,4.3209877,20.4,45
0.44909999,91.900002,24,49625,5.3050399,10.3,47.099998
0.4012,94.900002,35.599998,61167,3.5791757,7.3000002,47.099998
0.44710001,97.099998,27.6,63750,5.5094337,2.3,36.400002
0.49689999,95,24,61250,0,5,57.599998
0.44589999,90.699997,25.299999,37382,4.9817939,13.9,49.900002
0.36489999,81.099998,8.1000004,39286,3.3632288,23.1,20
0.19239999,100,58.299999,,0,0,34.5
0.3646,92.400002,19.4,37115,0,11.5,56.299999
0.50700003,83,22.299999,43125,10.041841,16.6,53.200001
0.47080001,84.099998,15.4,24393,6.3781323,21.700001,53.400002
0.4061,98.099998,40.200001,60078,0,5.5,55.799999
0.36000001,96.5,38.599998,57031,3.5642905,12.5,40.400002
0.66119999,96,9.1000004,45313,3.2786884,4.8000002,47.700001
0.56050003,83.699997,4.0999999,,40.350876,32.400002,35.400002
0.50889999,85,14.9,35833,11.440678,17.799999,51.900002
0.51899999,92.300003,29.700001,41250,6.7415729,9.5,62
0.44999999,85.699997,7.0999999,26731,30.789474,39.099998,22.799999
0.45039999,91.599998,22.5,34519,19.727892,17.200001,42.099998
0.4163,85.099998,24.799999,50109,6.2388592,9.1999998,54.299999
0.41429999,90.199997,18.6,40417,3.8567493,14.2,59.099998
0.51340002,92.400002,30.5,40764,7.2038536,14.7,46.400002
0.49399999,39,0,8882,0,53.700001,58.400002
0.45789999,89.099998,20.9,42283,7.0328903,22,37.599998
0.44859999,89.900002,20.700001,36667,8.5675116,20.700001,39.200001
0.52469999,85,17.799999,32333,8.9820356,15.8,39.700001
0.1393,100,29.700001,93214,0,0,30.799999
0.47799999,89.099998,33.900002,46167,1.9017433,11.5,55.299999
0.4296,95,29.299999,52177,7.3631625,11.5,46.799999
0.3915,87.300003,14.9,,3.0075188,28,53.700001
0.44589999,85.900002,13.6,40250,8.609271,12.4,55.799999
0.48410001,92.300003,14,31895,10.143979,17.9,48.900002
0.3642,86.400002,21.1,46591,3.690037,12.3,54.099998
0.4418,86.400002,22.1,32074,9.5738792,15.9,49.5
0.4515,94.199997,26.1,50789,3.3374991,11,38.700001
0.41460001,92,31.1,40714,0,15.7,61.400002
0.46160001,93.699997,32.799999,59861,4.5315542,9.8999996,55
0.4086,93.099998,21.1,48481,5.1774755,10.8,43.700001
0.49470001,95.099998,13.3,,2.9045644,19.9,48.799999
0.36230001,93.699997,26.6,58125,3.3707864,18.5,63.299999
0.32679999,92,9.3999996,30441,25.308641,46.700001,28
0.4562,100,32.799999,42500,11.111111,12.7,62.299999
0.45750001,86.599998,22.200001,32962,13.762376,16.9,42.799999
0.40059999,76.699997,15.6,46085,1.2658228,22.6,49.099998
0.4603,76.5,21.700001,,0,28.4,52.299999
0.4605,95.099998,23.4,51250,4.8543692,12.2,50.200001
0.3973,95.900002,39.5,60089,9.2515593,20.200001,54.400002
0.47600001,88.300003,22.1,37685,8.8159771,11.9,52.400002
0.46579999,95.300003,18.5,52917,5.078125,9,45.400002
0.34330001,92.900002,4,19556,28.421053,38.299999,44.5
0.40759999,99.599998,11.4,52083,0,20.9,46.299999
0.1532,100,16.299999,51184,0,17.299999,65.5
0.25099999,100,23.700001,72697,0,4.4000001,51.400002
0.3369,96,9.1999998,31905,11.111111,12.5,61.599998
0.4456,95,57.900002,56726,0,30.6,56.299999
0.33250001,88.599998,22.1,60361,5.2516413,10.9,55.400002
0.2242,59.299999,13.6,,11.627907,37.5,60.200001
0.51270002,89.599998,31.799999,35795,2.5477707,13.8,55.799999
0.4192,89.599998,14.7,36536,9.2395744,15.5,58.599998
0.36539999,95.5,27.700001,48472,6.9182391,13.1,43.599998
0.47670001,96.099998,48.599998,57965,3.8964577,7.0999999,43.5
0.4109,95,31.200001,76694,7.0314283,5.3000002,42.299999
0.42129999,95.699997,56.599998,90000,3.9189239,6.1999998,42.700001
0.46959999,92.199997,49.299999,78053,5.1233282,8,43.799999
0.39770001,93.599998,33.799999,73026,5.7445478,5.4000001,43.599998
0.41190001,84.199997,33.299999,63358,5.9737859,10.9,37.5
0.48449999,96.300003,64.599998,130748,3.9394615,2.8,47.5
0.39680001,97.699997,56,128844,4.1480536,1.7,47.799999
0.38479999,96.400002,41.5,98459,5.1233778,4.8000002,39.900002
0.4032,92.900002,41,84478,4.6700583,6.1999998,39.599998
0.46489999,98.5,74,141268,5.8010859,3.4000001,43.299999
0.414,89.400002,39.5,63829,4.7584496,10.6,40.599998
0.41510001,80.599998,24.6,59758,5.711514,13.3,38.400002
0.43360001,91.900002,24.6,54026,8.0620747,4.6999998,43.700001
0.4366,97.099998,44.5,101182,8.35604,7.5999999,35.400002
0.52359998,98.5,86.599998,204118,1.2758356,1.9,45.299999
0.50160003,95,57.299999,92410,4.3986044,4.9000001,44.200001
0.53579998,97.5,67.900002,106283,2.9123139,5.5999999,44.299999
0.3687,93.300003,75.5,167813,2.118644,0.80000001,39.299999
0.41100001,94.800003,43.700001,83680,5.8441873,4.4000001,40.799999
0.41530001,94.599998,49.200001,87828,5.5358744,5.4000001,38.599998
0.38370001,75.699997,14.9,56329,9.5878525,13.8,34
0.4206,88.199997,13.3,59732,6.6308246,7.6999998,44.099998
0.53140002,96.199997,71.900002,137413,4.6489105,3.5,46.299999
0.55879998,82.699997,38.799999,55427,2.6741731,16.799999,37.599998
0.37,93.300003,24.700001,61023,7.54072,8.5,39.900002
0.34470001,93.599998,26.6,73257,4.9091997,6.9000001,40.700001
0.4971,98.5,91,203750,6.3253012,1.9,43
0.48679999,97.400002,68.900002,105331,5.4898973,2.3,43.400002
0.5165,98.599998,78.400002,176108,4.2507744,2.4000001,46.599998
0.36809999,96.099998,41.799999,89592,7.3171992,4.4000001,39.400002
0.42019999,95.800003,61.200001,132803,4.4475012,3.5,41.599998
0.44909999,97.699997,69.099998,128657,3.5077209,2.0999999,45.200001
0.4075,91,24.299999,66771,5.3541269,6.5999999,40.5
0.3698,93.699997,27.9,79741,4.8065143,7.0999999,40.200001
0.41260001,90.300003,43.299999,79978,3.7146976,6.0999999,47.099998
0.43720001,90.099998,41.400002,71064,5.0364099,9.5,39.5
0.4113,89,43,89214,5.074441,10.9,37.700001
0.44310001,96.400002,62.400002,98803,4.4595513,6.5,39
0.49180001,96.699997,65.400002,106197,3.1606672,3.3,49.299999
0.46990001,69.300003,11.4,34840,10.630654,18.9,31.9
0.46340001,94.800003,60.400002,97549,3.7632849,5.5999999,44.299999
0.4576,95.800003,57.200001,98219,3.2763457,3.4000001,44.200001
0.4788,95.800003,63.099998,101273,4.2120342,1.7,53.599998
0.44620001,83.699997,34.799999,60970,2.8395646,17.299999,38.099998
0.43439999,96.599998,24.200001,58902,4.8768473,5,42
0.33660001,96.300003,31.200001,113929,11.447811,3.0999999,46.099998
0.3637,82,23.799999,68991,5.5497799,12.1,32.799999
0.4382,85.5,40.700001,66774,5.3669744,14.2,34.400002
0.45699999,89.900002,48.400002,74964,6.5685439,8.6999998,45.099998
0.45550001,90.900002,43.799999,60381,5.5153008,9.8000002,41.799999
0.38069999,96.199997,27.700001,90917,6.0359192,7.3000002,44.200001
0.38389999,96,42.700001,92522,7.614397,2.5999999,38.799999
0.4276,88.300003,36.799999,77105,5.302238,8.5,38.400002
0.43110001,69.199997,14.4,43370,10.453623,21.700001,30.6
0.39140001,81.300003,19.200001,56920,8.1843576,14.7,34.900002
0.3441,98.900002,27.9,53333,5.0177097,3.0999999,21.5
0.41729999,97.400002,65.800003,106630,4.7609119,3.7,42.200001
0.41769999,85,38.299999,62478,4.3306036,14.4,37.400002
0.5079,98.699997,81.699997,148462,4.2342124,2.3,44.900002
0.54339999,98.599998,84.199997,173919,2.7361717,3.2,43.200001
0.375,91.699997,28.9,83267,6.1686621,4.8000002,42.900002
0.38229999,94.400002,22.1,64688,7.538919,4.5999999,40.700001
0.47130001,88.199997,28.299999,63864,5.7000613,8.1999998,39.5
0.4341,84.900002,17.299999,50652,10.552403,8.8000002,33.799999
0.44049999,76.699997,21.4,59411,7.3058929,13.8,35.900002
0.36320001,94.300003,43.299999,101946,6.5057983,3.4000001,40.299999
0.3662,93.5,44.599998,100994,4.6429162,5.5999999,39.200001
0.4384,85.099998,17.4,55471,11.565275,9.3999996,36.900002
0.38620001,78.699997,19.1,62604,6.3207798,15.4,35.400002
0.35780001,85.400002,26,80421,6.192029,10.4,38
0.4183,91.900002,37.299999,79126,4.9349241,5.5999999,44
0.47569999,94.400002,30.9,74688,5.1344743,11.2,40.599998
0.39399999,72.5,18.799999,61287,6.5610189,14.8,30.4
0.37580001,92.900002,36.599998,,0,4.9000001,66.300003
0.32890001,92.300003,32,65825,7.1794872,8.3999996,30.299999
0.32969999,82.199997,13,56250,2.4509804,18.1,35.099998
0.48410001,93.199997,37.400002,41539,11.831231,9,24.9
0.4312,95.699997,40.400002,86307,5.2741919,4.0999999,44.799999
0.3955,95.800003,42.700001,99923,5.2933245,2.5999999,41.400002
0.40529999,71.300003,19.1,55603,8.248105,17.5,32.5
0.4244,81.099998,23.200001,59952,7.1991653,11.3,35
0.38800001,96.300003,41.5,103466,3.8585804,2.5999999,40.900002
0.47589999,95.5,58.099998,103454,4.4830813,3.4000001,39.5
0.456,93.300003,23.700001,67500,2.9411764,11.7,31.700001
0.46970001,93.199997,47.200001,55359,8.5245142,9.1999998,40.099998
